Geo,Year,UrbanArea,TownArea,RuralArea
370,2045,133.435,0,0
371,2045,84.437,0,0
373,2045,78.184,0,0
374,2045,39.543,0,0
375,2045,31.81,0,0
376,2045,17.206,0,0
378,2045,45.147,0,0
379,2045,73.275,0,0
380,2045,138.688,0,0
381,2045,40.488,0,0
382,2045,101.728,0,0
383,2045,111.674,0,0
384,2045,79.091,0,0
385,2045,60.19,0,0
386,2045,1.405,0,0
387,2045,88.08,0,0
388,2045,86.218,0,0
389,2045,43.615,0,0
390,2045,48.92,0,0
391,2045,98.118,0,0
392,2045,52.802,0,0
393,2045,76.555,0,0
394,2045,85.722,0,0
395,2045,78.732,0,0
396,2045,90.252,0,0
397,2045,75.513,0,0
398,2045,11.293,0,0
399,2045,158.489,0,0
400,2045,70.58,0,0
401,2045,54.388,0,0
402,2045,89.352,0,0
403,2045,64.564,0,0
404,2045,17.304,0,0
405,2045,152.111,0,0
406,2045,41.874,0,0
407,2045,73.313,0,0
408,2045,76.071,0,0
409,2045,74.384,0,0
410,2045,75.561,0,0
411,2045,159.045,0,0
412,2045,156.346,0,0
413,2045,136.867,0,0
414,2045,278.491,0,0
415,2045,236.12,0,0
416,2045,40.674,0,0
417,2045,105.654,0,0
418,2045,155.357,0,0
419,2045,89.775,0,0
420,2045,39.19,0,0
422,2045,53.493,0,0
423,2045,194.919,0,0
424,2045,171.53,0,0
425,2045,96.219,0,0
426,2045,146.36,0,0
427,2045,66.338,0,0
428,2045,38.889,0,0
429,2045,78.053,0,0
430,2045,200.665,0,0
431,2045,82.725,0,0
432,2045,206.193,0,0
433,2045,140.327,0,0
434,2045,154.076,0,0
435,2045,104.198,0,0
436,2045,107.986,0,0
437,2045,322.453,0,0
438,2045,232.606,0,0
439,2045,73.266,0,0
440,2045,72.986,0,0
441,2045,116.224,0,0
442,2045,174.243,0,0
443,2045,133.597,0,0
444,2045,38.377,0,0
445,2045,52.024,0,0
447,2045,7.87,0,0
449,2045,41.07,0,0
450,2045,64.795,0,0
451,2045,37.261,0,0
452,2045,43.259,0,0
453,2045,53.7,0,0
454,2045,72.664,0,0
455,2045,46.195,0,0
456,2045,63.622,0,0
457,2045,133.846,0,0
458,2045,211.323,0,0
459,2045,38.397,0,0
460,2045,36.958,0,0
461,2045,69.182,0,0
462,2045,88.482,0,0
463,2045,48.077,0,0
464,2045,193.744,0,0
465,2045,186.109,0,0
466,2045,33.974,0,0
467,2045,61.235,0,0
468,2045,27.083,0,0
469,2045,158.258,0,0
470,2045,44.072,0,0
471,2045,40.08,0,0
472,2045,74.02,0,0
473,2045,31.226,0,0
474,2045,139.951,0,0
475,2045,47.21,0,0
476,2045,83.371,0,0
477,2045,186.494,0,0
478,2045,160.282,0,0
480,2045,95.908,0,0
482,2045,58.236,0,0
483,2045,298.621,0,0
484,2045,84.189,0,0
485,2045,50.726,0,0
486,2045,320.852,0,0
487,2045,394.938,0,0
490,2045,23.587,0,0
491,2045,140.707,0,0
492,2045,168.875,0,0
493,2045,248.054,0,0
494,2045,134.967,0,0
495,2045,137.698,0,0
496,2045,49.514,0,0
497,2045,185.846,0,0
498,2045,139.171,0,0
499,2045,155.379,0,0
500,2045,78.054,0,0
501,2045,126.947,0,0
502,2045,127.615,0,0
503,2045,196.254,0,0
504,2045,76.044,0,0
505,2045,130.732,0,0
506,2045,82.529,0,0
507,2045,105.168,0,0
508,2045,151.386,0,0
511,2045,272.431,0,0
512,2045,669.761,0,0
517,2045,380.712,0,0
518,2045,527.916,0,0
519,2045,82.692,0,0
520,2045,120.919,0,0
521,2045,445.587,0,0
523,2045,5.368,0,0
524,2045,38.13,0,0
526,2045,4.803,0,0
527,2045,10.525,0,0
528,2045,28.111,0,0
530,2045,5.625,0,0
531,2045,17.348,0,0
532,2045,7.459,0,0
533,2045,25.658,0,0
536,2045,21.903,0,0
537,2045,47.059,0,0
538,2045,21.101,0,0
539,2045,38.373,0,0
540,2045,117.888,0,0
541,2045,16.05,0,0
542,2045,30.405,0,0
544,2045,21.129,0,0
545,2045,522.486,0,0
547,2045,61.709,0,0
548,2045,20.698,0,0
549,2045,19.416,0,0
550,2045,33.33,0,0
551,2045,11.917,0,0
553,2045,32.999,0,0
554,2045,17.394,0,0
555,2045,14.824,0,0
556,2045,24.97,0,0
557,2045,68.066,0,0
561,2045,11.501,0,0
562,2045,5.157,0,0
563,2045,9.108,0,0
564,2045,91.198,0,0
565,2045,103.071,0,0
566,2045,73.935,0,0
567,2045,91.425,0,0
568,2045,165.47,0,0
569,2045,97.919,0,0
570,2045,96.664,0,0
571,2045,38.014,0,0
572,2045,212.024,0,0
573,2045,119.67,0,0
574,2045,64.71,0,0
575,2045,103.131,0,0
576,2045,89.931,0,0
577,2045,62.449,0,0
578,2045,55.561,0,0
579,2045,68.175,0,0
580,2045,100.993,0,0
581,2045,129.288,0,0
582,2045,93.926,0,0
583,2045,56.459,0,0
584,2045,702.651,0,0
585,2045,234.591,0,0
586,2045,47.815,0,0
587,2045,169.666,0,0
588,2045,93.345,0,0
589,2045,127.211,0,0
590,2045,100.135,0,0
591,2045,209.103,0,0
592,2045,183.755,0,0
593,2045,77.055,0,0
594,2045,83.213,0,0
595,2045,217.808,0,0
596,2045,67.842,0,0
597,2045,29.862,0,0
598,2045,24.945,0,0
599,2045,45.014,0,0
600,2045,21.66,0,0
601,2045,38.977,0,0
602,2045,87.021,0,0
603,2045,56.181,0,0
604,2045,92.552,0,0
605,2045,51.748,0,0
606,2045,95.21,0,0
607,2045,86.118,0,0
608,2045,75.846,0,0
609,2045,38.547,0,0
610,2045,4.009,0,0
611,2045,3.739,0,0
612,2045,2.226,0,0
613,2045,16.779,0,0
614,2045,3.154,0,0
615,2045,1.141,0,0
616,2045,4.045,0,0
617,2045,3.949,0,0
618,2045,8.679,0,0
619,2045,23.095,0,0
620,2045,10.576,0,0
621,2045,9.352,0,0
622,2045,11.748,0,0
623,2045,4.605,0,0
624,2045,27.83,0,0
625,2045,74.76,0,0
626,2045,10.584,0,0
627,2045,8.303,0,0
628,2045,5.881,0,0
629,2045,12.16,0,0
630,2045,41.079,0,0
631,2045,32.711,0,0
632,2045,66.828,0,0
633,2045,133.586,0,0
634,2045,57.417,0,0
635,2045,88.928,0,0
636,2045,195.865,0,0
637,2045,359.399,0,0
644,2045,133.474,0,0
645,2045,166.365,0,0
647,2045,198.856,0,0
649,2045,131.008,0,0
650,2045,81.377,0,0
651,2045,186.538,0,0
652,2045,100.392,0,0
653,2045,80.499,0,0
655,2045,291.774,0,0
657,2045,118.986,0,0
658,2045,77.596,0,0
659,2045,182.199,0,0
660,2045,198.305,0,0
661,2045,190.425,0,0
662,2045,150.537,0,0
663,2045,79.418,0,0
664,2045,116.05,0,0
666,2045,155.468,0,0
667,2045,125.026,0,0
669,2045,184.715,0,0
670,2045,100.442,0,0
671,2045,115.534,0,0
672,2045,77.23,0,0
674,2045,93.331,0,0
675,2045,286.971,0,0
676,2045,19.082,0,0
677,2045,11.538,0,0
679,2045,7.204,0,0
680,2045,9.014,0,0
681,2045,30.019,0,0
682,2045,57.043,0,0
683,2045,115.398,0,0
685,2045,113.634,0,0
687,2045,174.248,0,0
688,2045,61.016,0,0
689,2045,104.163,0,0
690,2045,130.13,0,0
691,2045,178.56,0,0
692,2045,38.549,0,0
693,2045,43.957,0,0
694,2045,47.066,0,0
695,2045,71.535,0,0
696,2045,31.679,0,0
697,2045,72.049,0,0
699,2045,50.015,0,0
700,2045,38.382,0,0
702,2045,53.204,0,0
703,2045,83.617,0,0
704,2045,30.301,0,0
705,2045,78.59,0,0
706,2045,25.462,0,0
707,2045,86.454,0,0
708,2045,70.412,0,0
709,2045,41.501,0,0
710,2045,7.791,0,0
711,2045,156.423,0,0
712,2045,236.986,0,0
713,2045,182.918,0,0
714,2045,158.918,0,0
715,2045,231.978,0,0
716,2045,27.528,0,0
717,2045,88.795,0,0
718,2045,81.754,0,0
719,2045,64.129,0,0
721,2045,98.748,0,0
722,2045,423.24,0,0
723,2045,44.041,0,0
724,2045,113.457,0,0
727,2045,20.947,0,0
728,2045,227.534,0,0
729,2045,332.469,0,0
730,2045,179.062,0,0
731,2045,299.128,0,0
732,2045,186.307,0,0
733,2045,82.719,0,0
734,2045,86.269,0,0
735,2045,121.528,0,0
736,2045,111.727,0,0
737,2045,111.127,0,0
738,2045,138.234,0,0
739,2045,89.706,0,0
740,2045,60.959,0,0
741,2045,88.317,0,0
742,2045,51.072,0,0
743,2045,127.649,0,0
744,2045,88.556,0,0
745,2045,62.768,0,0
746,2045,116.528,0,0
747,2045,40.082,0,0
748,2045,113.069,0,0
749,2045,51.553,0,0
750,2045,264.885,0,0
751,2045,78.602,0,0
752,2045,57.158,0,0
753,2045,109.065,0,0
754,2045,94.695,0,0
755,2045,71.185,0,0
756,2045,137.131,0,0
757,2045,325.143,0,0
758,2045,61.85,0,0
759,2045,41.469,0,0
760,2045,72.078,0,0
761,2045,32.444,0,0
762,2045,62.949,0,0
763,2045,207.616,0,0
764,2045,172.084,0,0
765,2045,60.642,0,0
766,2045,149.533,0,0
767,2045,215.645,0,0
768,2045,148.535,0,0
769,2045,254.607,0,0
770,2045,228.489,0,0
771,2045,211.868,0,0
772,2045,173.737,0,0
773,2045,203.759,0,0
774,2045,169.402,0,0
775,2045,122.084,0,0
776,2045,104.819,0,0
777,2045,82.964,0,0
778,2045,64.854,0,0
779,2045,185.392,0,0
780,2045,136.615,0,0
781,2045,187.774,0,0
782,2045,145.037,0,0
783,2045,74.464,0,0
784,2045,75.894,0,0
785,2045,76.04,0,0
786,2045,60.486,0,0
787,2045,38.357,0,0
788,2045,55.753,0,0
789,2045,34.708,0,0
790,2045,274.093,0,0
791,2045,81.235,0,0
792,2045,77.401,0,0
793,2045,96.72,0,0
794,2045,83.838,0,0
795,2045,120.026,0,0
796,2045,319.222,0,0
797,2045,86.406,0,0
798,2045,129.153,0,0
799,2045,113.175,0,0
800,2045,59.576,0,0
801,2045,59.173,0,0
802,2045,69.224,0,0
804,2045,69.421,0,0
805,2045,224.235,0,0
806,2045,137.687,0,0
807,2045,107.417,0,0
808,2045,125.789,0,0
809,2045,217.733,0,0
810,2045,156.428,0,0
811,2045,61.374,0,0
812,2045,49.39,0,0
813,2045,111.4,0,0
814,2045,41.315,0,0
815,2045,388.92,0,0
816,2045,149.577,0,0
817,2045,412.405,0,0
818,2045,301.939,0,0
819,2045,109.038,0,0
820,2045,111.953,0,0
821,2045,75.488,0,0
822,2045,366.18,0,0
823,2045,423.762,0,0
824,2045,200.979,0,0
825,2045,159.145,0,0
826,2045,31.193,0,0
827,2045,172.177,0,0
828,2045,76.334,0,0
829,2045,79.764,0,0
830,2045,231.525,0,0
831,2045,64.959,0,0
832,2045,291.262,0,0
833,2045,115.196,0,0
834,2045,107.124,0,0
835,2045,114.869,0,0
836,2045,300.932,0,0
837,2045,85.384,0,0
838,2045,145.685,0,0
839,2045,191.192,0,0
840,2045,46.115,0,0
841,2045,295.213,0,0
842,2045,267.068,0,0
843,2045,337.711,0,0
844,2045,193.507,0,0
845,2045,70.01,0,0
846,2045,161.921,0,0
847,2045,146.077,0,0
848,2045,102.478,0,0
849,2045,84.924,0,0
850,2045,163.084,0,0
851,2045,342.843,0,0
852,2045,191.626,0,0
853,2045,84.098,0,0
854,2045,88.878,0,0
855,2045,134.276,0,0
856,2045,315.631,0,0
857,2045,252.981,0,0
858,2045,96.364,0,0
859,2045,193.582,0,0
860,2045,136.305,0,0
861,2045,100.258,0,0
862,2045,160.551,0,0
863,2045,140.664,0,0
864,2045,98.33,0,0
865,2045,92.824,0,0
866,2045,150.113,0,0
867,2045,114.886,0,0
868,2045,159.473,0,0
869,2045,213.726,0,0
871,2045,158.958,0,0
872,2045,161.076,0,0
873,2045,121.158,0,0
874,2045,305.862,0,0
875,2045,224.411,0,0
876,2045,68.993,0,0
877,2045,148.829,0,0
878,2045,242.96,0,0
879,2045,258.569,0,0
880,2045,143.386,0,0
881,2045,276.367,0,0
882,2045,272.213,0,0
883,2045,98.231,0,0
884,2045,333.088,0,0
885,2045,200.325,0,0
886,2045,407.973,0,0
887,2045,73.355,0,0
888,2045,436.252,0,0
889,2045,66.166,0,0
890,2045,687.003,0,0
891,2045,128.061,0,0
892,2045,183.383,0,0
893,2045,81.444,0,0
894,2045,91.051,0,0
895,2045,82.794,0,0
896,2045,79.728,0,0
897,2045,150.941,0,0
898,2045,106.114,0,0
899,2045,396.398,0,0
900,2045,386.219,0,0
901,2045,244.924,0,0
902,2045,193.353,0,0
903,2045,53.797,0,0
904,2045,182.975,0,0
905,2045,91.395,0,0
906,2045,120.65,0,0
908,2045,148.64,0,0
909,2045,250.607,0,0
910,2045,159.484,0,0
911,2045,232.87,0,0
912,2045,208.995,0,0
913,2045,586.863,0,0
914,2045,116.884,0,0
915,2045,209.739,0,0
916,2045,240.97,0,0
917,2045,366.584,0,0
918,2045,162.199,0,0
919,2045,133.991,0,0
920,2045,322.102,0,0
921,2045,53.187,0,0
922,2045,117.283,0,0
923,2045,70.554,0,0
924,2045,119.918,0,0
925,2045,70.174,0,0
926,2045,139.848,0,0
927,2045,85.813,0,0
928,2045,150.634,0,0
929,2045,236.589,0,0
930,2045,149.792,0,0
931,2045,154.509,0,0
932,2045,129.271,0,0
933,2045,514.905,0,0
934,2045,182.838,0,0
935,2045,176.775,0,0
936,2045,214.388,0,0
937,2045,53.323,0,0
938,2045,405.144,0,0
939,2045,257.634,0,0
940,2045,296.729,0,0
941,2045,209.175,0,0
942,2045,69.317,0,0
943,2045,179.355,0,0
944,2045,229.582,0,0
945,2045,147.042,0,0
946,2045,323.07,0,0
947,2045,141.528,0,0
948,2045,293.786,0,0
949,2045,125.594,0,0
950,2045,182.325,0,0
951,2045,533.007,0,0
952,2045,196.798,0,0
953,2045,596.061,0,0
954,2045,172.132,0,0
955,2045,383.312,0,0
956,2045,226.853,0,0
957,2045,146.454,0,0
958,2045,194.017,0,0
959,2045,315.136,0,0
960,2045,377.952,0,0
961,2045,86.843,0,0
962,2045,56.861,0,0
963,2045,206.304,0,0
964,2045,80.028,0,0
965,2045,136.752,0,0
966,2045,127.579,0,0
967,2045,86.075,0,0
968,2045,121.644,0,0
969,2045,298.302,0,0
970,2045,170.849,0,0
971,2045,108.822,0,0
972,2045,124.827,0,0
973,2045,145.798,0,0
974,2045,179.514,0,0
975,2045,262.475,0,0
976,2045,307.513,0,0
977,2045,84.563,0,0
978,2045,293.027,0,0
979,2045,50.608,0,0
980,2045,235.493,0,0
981,2045,455.003,0,0
982,2045,128.097,0,0
983,2045,193.017,0,0
984,2045,88.01,0,0
985,2045,356.26,0,0
986,2045,165.185,0,0
987,2045,171.935,0,0
988,2045,211.988,0,0
989,2045,330.44,0,0
990,2045,168.759,0,0
991,2045,348.357,0,0
992,2045,311.064,0,0
993,2045,197.358,0,0
994,2045,316.434,0,0
995,2045,395.908,0,0
996,2045,291.027,0,0
997,2045,124.623,0,0
998,2045,469.768,0,0
999,2045,233.228,0,0
1000,2045,145.541,0,0
1001,2045,490.426,0,0
1002,2045,210.213,0,0
1004,2045,496.324,0,0
1006,2045,861.472,0,0
1007,2045,439.916,0,0
1008,2045,251.835,0,0
1009,2045,645.482,0,0
1010,2045,294.2,0,0
1011,2045,178.186,0,0
1012,2045,413.841,0,0
1013,2045,215.683,0,0
1014,2045,197.541,0,0
1015,2045,218.434,0,0
1016,2045,274.634,0,0
1017,2045,323.601,0,0
1018,2045,330.817,0,0
1019,2045,87.603,0,0
1020,2045,136.824,0,0
1021,2045,111.54,0,0
1022,2045,385.045,0,0
1023,2045,526.639,0,0
1024,2045,172.036,0,0
1025,2045,424.189,0,0
1026,2045,236.241,0,0
1027,2045,435.271,0,0
1028,2045,558.737,0,0
1029,2045,278.854,0,0
1030,2045,273.623,0,0
1031,2045,258.842,0,0
1032,2045,725.498,0,0
1033,2045,245.503,0,0
1034,2045,143.248,0,0
1035,2045,318.565,0,0
1036,2045,892.935,0,0
1037,2045,580.637,0,0
1038,2045,385.873,0,0
1039,2045,335.077,0,0
1040,2045,120.864,0,0
1041,2045,55.375,0,0
1042,2045,19.813,0,0
1043,2045,45.95,0,0
1044,2045,145.095,0,0
1045,2045,102.391,0,0
1046,2045,146.669,0,0
1047,2045,118.029,0,0
1048,2045,97.05,0,0
1049,2045,197.982,0,0
1050,2045,40.385,0,0
1051,2045,160.188,0,0
1052,2045,235.047,0,0
1053,2045,314.824,0,0
1054,2045,275.692,0,0
1055,2045,339.301,0,0
1056,2045,252.732,0,0
1057,2045,242.522,0,0
1058,2045,131.681,0,0
1059,2045,210.918,0,0
1060,2045,424.845,0,0
1061,2045,201.463,0,0
1062,2045,204.219,0,0
1063,2045,364.876,0,0
1064,2045,283.744,0,0
1065,2045,316.733,0,0
1066,2045,264.545,0,0
1067,2045,240.799,0,0
1068,2045,110.315,0,0
1069,2045,124.278,0,0
1070,2045,115.722,0,0
1071,2045,307.385,0,0
1072,2045,411.557,0,0
1073,2045,676.92,0,0
1075,2045,539.131,0,0
1076,2045,138.859,0,0
1077,2045,203.861,0,0
1078,2045,443.097,0,0
1079,2045,1484.382,0,0
1080,2045,320.783,0,0
1081,2045,383.738,0,0
1082,2045,326.229,0,0
1083,2045,41.93,0,0
1084,2045,102.6,0,0
1085,2045,68.922,0,0
1086,2045,108.712,0,0
1087,2045,138.729,0,0
1088,2045,61.074,0,0
1089,2045,153.466,0,0
1090,2045,257.253,0,0
1091,2045,76.424,0,0
1092,2045,279.605,0,0
1093,2045,99.855,0,0
1094,2045,280.718,0,0
1095,2045,108.658,0,0
1096,2045,292.872,0,0
1097,2045,106.533,0,0
1098,2045,175.958,0,0
1099,2045,242.064,0,0
1100,2045,297.428,0,0
1101,2045,158.013,0,0
1102,2045,278.134,0,0
1103,2045,381.772,0,0
1104,2045,254.425,0,0
1105,2045,295.19,0,0
1106,2045,624.191,0,0
1107,2045,227.95,0,0
1108,2045,632.616,0,0
1109,2045,386.472,0,0
1112,2045,233.41,0,0
1114,2045,288.339,0,0
1116,2045,147.089,0,0
1117,2045,299.146,0,0
1118,2045,215.086,0,0
1119,2045,415.471,0,0
1120,2045,425.232,0,0
1121,2045,971.564,0,0
1122,2045,618.5,0,0
1123,2045,189.711,0,0
1125,2045,95.512,0,0
1126,2045,157.304,0,0
1127,2045,167.758,0,0
1128,2045,123.34,0,0
1129,2045,539.395,0,0
1130,2045,705.428,0,0
1131,2045,159.929,0,0
1132,2045,770.034,0,0
1133,2045,166.368,0,0
1134,2045,430.043,0,0
1135,2045,74.083,0,0
1136,2045,580.523,0,0
1137,2045,84.419,0,0
1138,2045,179.58,0,0
1139,2045,79.15,0,0
1140,2045,134.306,0,0
1141,2045,245.264,0,0
1142,2045,232.821,0,0
1143,2045,133.79,0,0
1144,2045,50.921,0,0
1145,2045,59.867,0,0
1146,2045,106.368,0,0
1147,2045,309.919,0,0
1148,2045,241.445,0,0
1149,2045,228.252,0,0
1151,2045,190.603,0,0
1152,2045,129.486,0,0
1153,2045,216.185,0,0
1154,2045,342.825,0,0
1155,2045,463.004,0,0
1156,2045,544.319,0,0.931
1157,2045,475.378,0,0
1158,2045,280.762,0,0
1159,2045,480.372,0,0
1160,2045,307.783,0,0
1161,2045,289.267,0,0
1162,2045,110.564,0,0
1163,2045,73.995,0,0
1164,2045,97.373,0,0
1165,2045,270.563,0,0
1166,2045,543.833,0,0
1167,2045,414.388,0,0
1168,2045,99.294,0,0
1169,2045,489.292,0,511.713
1170,2045,390.091,0,177.353
1171,2045,112.228,0,555.534
1172,2045,149.252,0,277.692
1173,2045,230.396,0,1.805
1174,2045,370.315,0,0
1175,2045,579.716,0,0
1176,2045,1208.06,0,0
1177,2045,46.484,0,1248.395
1179,2045,300.725,0,3.071
1180,2045,398.711,0,0
1181,2045,243.038,0,330.678
1182,2045,0.009,0,785.155
1183,2045,0,0,534.91
1184,2045,333.31,0,23.224
1185,2045,462.599,0,0
1186,2045,156.506,0,94.702
1187,2045,833.309,0,0.001
1188,2045,595.379,0,0.085
1189,2045,907.981,0,0
1190,2045,568.905,0,0
1191,2045,636.78,0,0.459
1192,2045,468.455,0,0
1193,2045,373.609,0,0.548
1194,2045,4.163,0,1477.433
1195,2045,201.686,0,0
1196,2045,107.205,0,0
1197,2045,215.26,0,0
1198,2045,232.131,0,516.071
1199,2045,54.776,0,0
1200,2045,393.549,0,0
1201,2045,452.818,0,14.301
1202,2045,81.837,0,237.844
1203,2045,9.271,0,869.693
1204,2045,0.726,0,654.921
1205,2045,503.841,0,0
1206,2045,165.461,0,0
1207,2045,522.344,0,0
1208,2045,542.341,0,0
1209,2045,414.159,0,0
1210,2045,516.37,0,0
1211,2045,904.667,0,0
1212,2045,568.396,0,0
1213,2045,354.199,0,0
1215,2045,474.446,0,0
1216,2045,189.756,0,0
1217,2045,162.403,0,0
1218,2045,98.729,0,0
1219,2045,96.799,0,0
1220,2045,580.424,0,0
1223,2045,388.45,0,0
1224,2045,233.388,0,0
1225,2045,86.607,0,0
1226,2045,129.963,0,0
1227,2045,203.563,0,0
1228,2045,444.599,0,0
1229,2045,216.649,0,0
1230,2045,202.972,0,0
1231,2045,328.942,0,0
1232,2045,766.86,0,0
1233,2045,455.615,0,0
1235,2045,258.194,0,0
1236,2045,1152.911,0,0
1237,2045,311.849,0,0
1238,2045,172.365,0,0
1239,2045,917.291,0,0
1240,2045,497.031,0,0
1241,2045,354.325,0,0
1242,2045,435.307,0,0
1243,2045,200.327,0,0
1244,2045,470.477,0,0
1245,2045,642.713,0,0
1246,2045,349.935,0,0
1247,2045,317.641,0,0
1248,2045,425.798,0,0
1249,2045,501.28,0,0
1250,2045,213.734,0,0
1251,2045,58.417,0,0
1252,2045,221.369,0,0
1253,2045,46.211,0,0
1254,2045,155.866,0,0
1255,2045,94.598,0,0
1256,2045,1158.089,0,95.672
1259,2045,143.944,0,0
1260,2045,151.249,0,0
1261,2045,128.648,0,0
1262,2045,170.658,0,0
1263,2045,554.588,0,0
1265,2045,1128.711,0,0
1266,2045,459.16,0,0
1267,2045,380.929,0,0
1268,2045,473.655,0,0
1269,2045,208.531,0,0
1270,2045,383.131,0,0
1271,2045,145.959,0,0
1272,2045,115.499,0,0
1274,2045,226.937,0,0
1275,2045,114.977,0,0
1276,2045,299.399,0,0
1277,2045,205.696,0,0
1278,2045,407.62,0,0
1279,2045,107.738,0,0
1280,2045,138.068,0,0
1281,2045,60.081,0,0
1282,2045,391.392,0,0
1283,2045,204.29,0,0
1284,2045,258.532,0,0
1285,2045,266.172,0,0
1286,2045,244.048,0,0
1287,2045,234.252,0,0
1288,2045,387.502,0,0
1289,2045,104.686,0,0
1290,2045,83.794,0,0
1291,2045,57.865,0,0
1292,2045,114.955,0,0
1293,2045,111.97,0,0
1294,2045,124.568,0,0
1295,2045,436.287,0,0
1296,2045,88.765,0,0
1297,2045,70.181,0,0
1298,2045,278.673,0,0
1299,2045,117.005,0,0
1301,2045,66.793,0,0
1302,2045,105.309,0,0
1303,2045,64.049,0,0
1304,2045,91.202,0,0
1305,2045,180.972,0,0
1306,2045,156.228,0,0
1307,2045,63.593,0,0
1308,2045,94.248,0,0
1309,2045,127.531,0,0
1310,2045,100.772,0,0
1311,2045,82.808,0,0
1313,2045,294.527,0,0
1314,2045,357.864,0,0
1315,2045,253.532,0,0
1316,2045,4107.076,0,0.023
1317,2045,432.125,0,0
1318,2045,387.948,0,0
1320,2045,148.589,0,0
1321,2045,414.375,0,0
1322,2045,120.293,0,0
1323,2045,161.104,0,0
1324,2045,130.646,0,0
1325,2045,148.151,0,0
1326,2045,115.673,0,0
1327,2045,199.274,0,0
1328,2045,214.765,0,0
1329,2045,154.867,0,0
1330,2045,105.049,0,0
1331,2045,188.496,0,0
1332,2045,240.067,0,0
1333,2045,360.614,0,0
1334,2045,135.125,0,0
1335,2045,117.149,0,0
1336,2045,247.523,0,0
1337,2045,273.145,0,0
1338,2045,214.407,0,0
1339,2045,223.303,0,0
1340,2045,154.468,0,0
1341,2045,120.773,0,0
1342,2045,96.234,0,0
1343,2045,244.589,0,0
1344,2045,116.931,0,0
1345,2045,204.371,0,0
1346,2045,229.304,0,0
1347,2045,417.518,0,0
1348,2045,282.52,0,0
1349,2045,88.454,0,0
1350,2045,123.612,0,0
1351,2045,90.227,0,0
1352,2045,93.944,0,0
1353,2045,190.826,0,0
1354,2045,167.587,0,0
1355,2045,104.919,0,0
1356,2045,134.233,0,0
1357,2045,112.7,0,0
1358,2045,266.73,0,0
1359,2045,93.743,0,0
1360,2045,165.883,0,0
1361,2045,106.965,0,0
1362,2045,254.27,0,0
1363,2045,212.53,0,0
1364,2045,183.409,0,0
1365,2045,204.765,0,0
1366,2045,177.094,0,0
1367,2045,160.182,0,0
1368,2045,157.448,0,0
1369,2045,165.979,0,0
1370,2045,373.792,0,0
1371,2045,200.36,0,0
1372,2045,194.321,0,0
1373,2045,311.512,0,0
1374,2045,226.461,0,0
1375,2045,486.549,0,0
1376,2045,197.84,0,0
1377,2045,261.688,0,0
1378,2045,81.529,0,0
1379,2045,82.975,0,0
1380,2045,101.87,0,0
1381,2045,84.677,0,0
1382,2045,69.176,0,0
1383,2045,58.541,0,0
1384,2045,158.457,0,0
1385,2045,150.649,0,0
1386,2045,59.399,0,0
1387,2045,164.367,0,0
1388,2045,26.382,0,0
1389,2045,122.671,0,0
1390,2045,69.248,0,0
1391,2045,24.306,0,0
1392,2045,81.165,0,0
1393,2045,125.856,0,0
1394,2045,79.168,0,0
1395,2045,129.871,0,0
1396,2045,214.512,0,0
1398,2045,622.605,0,0
1400,2045,774.286,0,0
1401,2045,204.266,0,0
1402,2045,173.214,0,0
1403,2045,115.545,0,0
1404,2045,125.644,0,0
1405,2045,82.945,0,0
1406,2045,126.868,0,0
1407,2045,241.661,0,0
1408,2045,385.517,0,0
1409,2045,291.994,0,0
1410,2045,221.324,0,0
1411,2045,537.83,0,0
1412,2045,125.364,0,0
1413,2045,142.772,0,0
1414,2045,308.374,0,0
1416,2045,102.969,0,0
1417,2045,28.114,0,0
1418,2045,115.849,0,0
1419,2045,111.719,0,0
1420,2045,76.433,0,0
1421,2045,109.416,0,0
1422,2045,56.624,0,0
1423,2045,52.445,0,0
1424,2045,126.234,0,0
1425,2045,186.412,0,0
1426,2045,137.408,0,0
1427,2045,276.161,0,0
1428,2045,205.378,0,0
1429,2045,81.673,0,0
1430,2045,234.065,0,0
1431,2045,143.035,0,0
1432,2045,270.32,0,0
1433,2045,291.855,0,0
1434,2045,539.137,0,0
1435,2045,326.014,0,0
1436,2045,110.994,0,0
1437,2045,552.291,0,0
1438,2045,322.862,0,0
1439,2045,131.176,0,0
1440,2045,323.471,0,0
1441,2045,425.219,0,0
1442,2045,58.751,0,91.266
1443,2045,345.581,0,0
1444,2045,211.538,0,0
1445,2045,327.473,0,0
1446,2045,239.609,0,0
1447,2045,14.161,0,247.688
1448,2045,48.777,0,347.374
1449,2045,328.902,0,181.611
1450,2045,0.014,0,411.016
1451,2045,296.622,0,0
1452,2045,25.812,0,306.203
1453,2045,356.299,0,88.698
1454,2045,518.797,0,0
1455,2045,170.475,0,0
1456,2045,60.333,0,0
1457,2045,218.614,0,0
1458,2045,803.74,0,0
1459,2045,257.237,0,0
1460,2045,137.293,0,0
1461,2045,625.236,0,0
1462,2045,526.253,0,0
1463,2045,331.06,0,0
1464,2045,267.044,0,0
1465,2045,432.448,0,0
1466,2045,358.957,0,0
1467,2045,390.927,0,0
1468,2045,374.943,0,0
1469,2045,233.27,0,0
1470,2045,339.747,0,0
1471,2045,460.029,0,0
1472,2045,359.272,0,0
1473,2045,126.514,0,0
1474,2045,591.877,0,0
1475,2045,224.242,0,0
1476,2045,167.442,0,0
1477,2045,256.526,0,0
