Geo,Year,HhPropIncQ1,HhPropIncQ2,HhPropIncQ3,HhPropIncQ4
1059,2045,0.25676,0.46069,0.23342,0.04914
1060,2045,0.2539,0.45646,0.24381,0.04583
1061,2045,0.31689,0.40957,0.22123,0.05232
1062,2045,0.26901,0.45493,0.22113,0.05493
1063,2045,0.17539,0.38482,0.37173,0.06806
1064,2045,0.26214,0.37055,0.31877,0.04854
1065,2045,0.33333,0.40994,0.21325,0.04348
1066,2045,0.31429,0.35714,0.27857,0.05
1067,2045,0.37469,0.27543,0.30025,0.04963
1068,2045,0.37586,0.36552,0.21034,0.04828
1069,2045,0.33713,0.38436,0.22313,0.05537
1070,2045,0.39084,0.39353,0.16981,0.04582
1071,2045,0.44538,0.31092,0.21008,0.03361
1072,2045,0.35696,0.31646,0.22025,0.10633
1073,2045,0.37866,0.29777,0.22626,0.0973
1075,2045,0.23098,0.38797,0.31397,0.06708
1076,2045,0.33848,0.2922,0.32577,0.04356
1077,2045,0.29842,0.30491,0.33457,0.06209
1078,2045,0,0.5,0.5,0
1079,2045,0.2634,0.36597,0.30536,0.06527
1080,2045,0.4626,0.2687,0.21053,0.05817
1081,2045,0.4,0.6,0,0
1082,2045,0.38346,0.27669,0.23459,0.10526
1083,2045,0.31206,0.2766,0.33333,0.07801
1084,2045,0.3487,0.25852,0.29459,0.0982
1085,2045,0.33425,0.27945,0.29863,0.08767
1086,2045,0.38961,0.18182,0.31169,0.11688
1087,2045,0.43612,0.30153,0.22828,0.03407
1088,2045,0.47015,0.29104,0.19403,0.04478
1089,2045,0.39007,0.30142,0.24823,0.06028
1090,2045,0.39411,0.28191,0.27349,0.05049
1091,2045,0.43046,0.29139,0.22517,0.05298
1092,2045,0.39704,0.33685,0.23654,0.02957
1093,2045,0.39542,0.34097,0.19771,0.0659
1094,2045,0.45129,0.28952,0.22151,0.03768
1095,2045,0.41192,0.31165,0.23035,0.04607
1096,2045,0.30672,0.37479,0.26555,0.05294
1097,2045,0.325,0.38333,0.225,0.06667
1098,2045,0.32809,0.37079,0.23708,0.06404
1099,2045,0.34428,0.38462,0.2242,0.0469
1100,2045,0.36728,0.36477,0.22371,0.04424
1101,2045,0.33102,0.35466,0.2573,0.05702
1102,2045,0.30584,0.39404,0.24284,0.05727
1103,2045,0.34726,0.36094,0.24164,0.05015
1104,2045,0.32342,0.34775,0.27748,0.05135
1105,2045,0.28277,0.35037,0.29266,0.0742
1106,2045,0.29222,0.35276,0.29033,0.06469
1107,2045,0.25766,0.36008,0.30623,0.07603
1108,2045,0.24966,0.369,0.32099,0.06036
1109,2045,0.40856,0.36783,0.19244,0.03117
1112,2045,0.38113,0.35346,0.21384,0.05157
1114,2045,0.37597,0.38372,0.19186,0.04845
1116,2045,0.375,0.375,0.25,0
1117,2045,0.42338,0.34645,0.19261,0.03757
1118,2045,0.45673,0.33013,0.16827,0.04487
1119,2045,0.31442,0.32577,0.30146,0.05835
1120,2045,0.38479,0.31991,0.25615,0.03915
1121,2045,0.36865,0.33481,0.24356,0.05298
1122,2045,0.30072,0.35628,0.28382,0.05918
1123,2045,0.31034,0.33621,0.27586,0.07759
1125,2045,0.52039,0.29201,0.15824,0.02936
1126,2045,0.53369,0.28571,0.14286,0.03774
1127,2045,0.51111,0.27879,0.18384,0.02626
1128,2045,0.43478,0.43478,0.13043,0
1129,2045,0.37829,0.33026,0.24013,0.05132
1130,2045,0.40032,0.32609,0.23648,0.03712
1131,2045,0.41813,0.32164,0.22515,0.03509
1132,2045,0.40561,0.32335,0.2311,0.03994
1133,2045,0.50307,0.28221,0.15951,0.05521
1134,2045,0.52128,0.28723,0.15839,0.0331
1135,2045,0.43644,0.30085,0.20763,0.05508
1136,2045,0.37423,0.29039,0.2863,0.04908
1137,2045,0.52,0.25091,0.17818,0.05091
1138,2045,0.49749,0.27889,0.1608,0.06281
1139,2045,0.49518,0.27974,0.18328,0.0418
1140,2045,0.58596,0.22456,0.14737,0.04211
1141,2045,0.52335,0.26826,0.16886,0.03952
1142,2045,0.47126,0.289,0.20361,0.03612
1143,2045,0.39896,0.35233,0.20207,0.04663
1144,2045,0.50249,0.26368,0.1791,0.05473
1145,2045,0.5339,0.25847,0.16949,0.03814
1146,2045,0.47668,0.33161,0.16062,0.03109
1147,2045,0.39398,0.32853,0.23822,0.03927
1148,2045,0.32262,0.38195,0.25093,0.0445
1149,2045,0.41176,0.23529,0.31373,0.03922
1151,2045,0.32282,0.37136,0.26214,0.04369
1152,2045,0.34173,0.32014,0.29496,0.04317
1153,2045,0.31429,0.32653,0.31837,0.04082
1154,2045,0.27388,0.3903,0.28731,0.04851
1155,2045,0.28715,0.37699,0.2838,0.05206
1156,2045,0.29326,0.33724,0.31965,0.04985
1157,2045,0.3445,0.27751,0.32536,0.05263
1158,2045,0.29964,0.36885,0.28871,0.04281
1159,2045,0.28856,0.36838,0.30315,0.03991
1160,2045,0.30442,0.33982,0.30885,0.0469
1161,2045,0.52235,0.2905,0.15922,0.02793
1162,2045,0.41693,0.31034,0.22884,0.04389
1163,2045,0.47682,0.3245,0.18543,0.01325
1164,2045,0.50209,0.24268,0.20921,0.04603
1165,2045,0.49349,0.29467,0.17278,0.03905
1166,2045,0.41069,0.31617,0.23598,0.03716
1167,2045,0.42456,0.32515,0.21462,0.03567
1168,2045,0.42373,0.29944,0.23164,0.0452
1169,2045,0.44575,0.26979,0.24927,0.03519
1170,2045,0.37236,0.33891,0.2544,0.03433
1171,2045,0.33171,0.32928,0.30498,0.03402
1172,2045,0.33766,0.20779,0.37662,0.07792
1173,2045,0.41537,0.3247,0.2228,0.03713
1174,2045,0.4021,0.32517,0.24126,0.03147
1175,2045,0.39194,0.32015,0.24908,0.03883
1176,2045,0.33333,0.33333,0.33333,0
1177,2045,0.2824,0.23404,0.3501,0.13346
1179,2045,0,0.25,0.5,0.25
1180,2045,0.23301,0.25419,0.35216,0.16064
1181,2045,0.21794,0.26406,0.35124,0.16675
1182,2045,0.17051,0.2859,0.36282,0.18077
1183,2045,0.18367,0.21837,0.42653,0.17143
1184,2045,0.27297,0.27027,0.30541,0.15135
1185,2045,0.31698,0.22264,0.30189,0.15849
1186,2045,0.14286,0.38095,0.33333,0.14286
1187,2045,0.22538,0.2608,0.355,0.15882
1188,2045,0.25045,0.23063,0.34595,0.17297
1189,2045,0.23097,0.27034,0.33683,0.16185
1190,2045,0.22283,0.27264,0.31522,0.18931
1191,2045,0.27727,0.24105,0.31177,0.1699
1192,2045,0.22917,0.23958,0.33333,0.19792
1193,2045,0.2549,0.26961,0.30882,0.16667
1194,2045,0,1,0,0
1195,2045,0.32086,0.25802,0.26203,0.15909
1196,2045,0.27642,0.1626,0.34146,0.21951
1197,2045,0.27551,0.23469,0.30102,0.18878
1198,2045,0.23954,0.26109,0.3308,0.16857
1199,2045,0.24839,0.21613,0.30323,0.23226
1200,2045,0.32955,0.22045,0.29773,0.15227
1201,2045,0.21315,0.2381,0.31973,0.22902
1202,2045,0.22845,0.26724,0.36638,0.13793
1203,2045,0.20514,0.24466,0.34269,0.20751
1204,2045,0.19553,0.26816,0.32402,0.21229
1205,2045,0.3986,0.22378,0.30769,0.06993
1206,2045,0.39193,0.32813,0.22526,0.05469
1207,2045,0.33191,0.33476,0.25926,0.07407
1208,2045,0.29745,0.38047,0.28467,0.03741
1209,2045,0.30147,0.3405,0.27489,0.08314
1210,2045,0.3,0.35,0.35,0
1211,2045,0.28528,0.39074,0.29059,0.03338
1212,2045,0.3008,0.3776,0.3088,0.0128
1213,2045,0.28087,0.40315,0.28814,0.02785
1215,2045,0.17857,0.5,0.25,0.07143
1216,2045,0.45506,0.27528,0.19101,0.07865
1217,2045,0.3,0.37593,0.27407,0.05
1218,2045,0.30769,0.36264,0.30769,0.02198
1219,2045,0.19375,0.35,0.3375,0.11875
1220,2045,0.3,0.4,0.1,0.2
1223,2045,0.34071,0.31094,0.29204,0.05632
1224,2045,0.26913,0.34828,0.29156,0.09103
1225,2045,0.41127,0.24426,0.25261,0.09186
1226,2045,0.19048,0.38095,0.33333,0.09524
1227,2045,0.24516,0.38065,0.30323,0.07097
1228,2045,0.29305,0.31873,0.27795,0.11027
1229,2045,0.22222,0.33333,0.33333,0.11111
1230,2045,0.29677,0.30645,0.30645,0.09032
1231,2045,0.24828,0.47586,0.2069,0.06897
1232,2045,0.23214,0.39286,0.26786,0.10714
1233,2045,0.26222,0.33333,0.30222,0.10222
1235,2045,0.24706,0.30588,0.27059,0.17647
1236,2045,0.3,0.32245,0.30204,0.07551
1237,2045,0.25581,0.2907,0.32364,0.12984
1238,2045,0.2839,0.32627,0.31992,0.06992
1239,2045,0.22541,0.30463,0.35094,0.11902
1240,2045,0.21142,0.32564,0.34386,0.11908
1241,2045,0.20351,0.30672,0.34567,0.14411
1242,2045,0.19993,0.29841,0.36481,0.13685
1243,2045,0.35071,0.29194,0.29479,0.06256
1244,2045,0.2654,0.34123,0.27962,0.11374
1245,2045,0.24149,0.3026,0.30882,0.14709
1246,2045,0.24301,0.29551,0.30821,0.15326
1247,2045,0.26445,0.32341,0.28546,0.12668
1248,2045,0.2577,0.32227,0.2891,0.13092
1249,2045,0.26482,0.29717,0.30863,0.12938
1250,2045,0.23918,0.2846,0.35131,0.12491
1251,2045,0.44444,0.4,0.15556,0
1252,2045,0.28877,0.41711,0.27629,0.01783
1253,2045,0.27778,0.44444,0.22222,0.05556
1254,2045,0.25,0.4375,0.3125,0
1255,2045,0.27273,0.38788,0.29697,0.04242
1256,2045,0,0,1,0
1259,2045,0.35781,0.32517,0.24242,0.07459
1260,2045,0.33956,0.34422,0.25904,0.05718
1261,2045,0.37239,0.35313,0.22632,0.04815
1262,2045,0.34,0.37333,0.20667,0.08
1263,2045,0.34585,0.35573,0.25099,0.04743
1265,2045,0.41611,0.32886,0.18121,0.07383
1266,2045,0.28571,0.48571,0.2,0.02857
1267,2045,0.2918,0.3541,0.26475,0.08934
1268,2045,0.3913,0.26087,0.30435,0.04348
1269,2045,0.3268,0.32769,0.26091,0.08459
1270,2045,0.28432,0.32941,0.30225,0.08402
1271,2045,0.38889,0.30787,0.23958,0.06366
1272,2045,0.32815,0.35233,0.24352,0.07599
1274,2045,0.31866,0.34148,0.26324,0.07661
1275,2045,0.39106,0.31844,0.21788,0.07263
1276,2045,0.4,0.33333,0.13333,0.13333
1277,2045,0.28415,0.38525,0.2541,0.0765
1278,2045,0.31949,0.33786,0.26917,0.07348
1279,2045,0.36364,0.54545,0.09091,0
1280,2045,0.32128,0.33697,0.27285,0.06889
1281,2045,0.28448,0.43966,0.22414,0.05172
1282,2045,0.30414,0.37551,0.23601,0.08435
1283,2045,0.2581,0.43866,0.21875,0.08449
1284,2045,0.29147,0.34923,0.28988,0.06942
1285,2045,0.27638,0.35846,0.29146,0.0737
1286,2045,0.27706,0.34921,0.29149,0.08225
1287,2045,0.2551,0.32799,0.33382,0.08309
1288,2045,0.2593,0.33708,0.29795,0.10568
1289,2045,0.28841,0.37871,0.2628,0.07008
1290,2045,0.36842,0.27751,0.2488,0.10526
1291,2045,0.30263,0.26974,0.32237,0.10526
1292,2045,0.33163,0.3699,0.2398,0.05867
1293,2045,0.34532,0.35252,0.2518,0.05036
1294,2045,0.35417,0.34848,0.22917,0.06818
1295,2045,0.2507,0.35694,0.28332,0.10904
1296,2045,0.32573,0.29967,0.28013,0.09446
1297,2045,0.3617,0.32447,0.2234,0.09043
1298,2045,0.34413,0.32399,0.24081,0.09107
1299,2045,0.3442,0.26884,0.28513,0.10183
1301,2045,0.39806,0.33981,0.20388,0.05825
1302,2045,0.38889,0.31687,0.22428,0.06996
1303,2045,0.26087,0.3913,0.31522,0.03261
1304,2045,0.38407,0.35221,0.21062,0.0531
1305,2045,0.40784,0.34297,0.19589,0.05331
1306,2045,0.36085,0.33608,0.22052,0.08255
1307,2045,0.41434,0.33068,0.20319,0.05179
1308,2045,0.33929,0.31845,0.26488,0.07738
1309,2045,0.31534,0.39489,0.22443,0.06534
1310,2045,0.36307,0.3662,0.2144,0.05634
1311,2045,0.35928,0.35629,0.23054,0.05389
1313,2045,0.23996,0.33185,0.32203,0.10616
1314,2045,0.23454,0.33366,0.32385,0.10795
1315,2045,0.20733,0.33375,0.35145,0.10746
1316,2045,0,1,0,0
1317,2045,0.20429,0.35259,0.34961,0.09351
1318,2045,0.20434,0.34439,0.33661,0.11466
1320,2045,0.13,0.18727,0.34,0.34273
1321,2045,0.16145,0.22892,0.31084,0.2988
1322,2045,0.4466,0.36893,0.15534,0.02913
1323,2045,0.34623,0.31657,0.26628,0.07092
1324,2045,0.36842,0.33295,0.24828,0.05034
1325,2045,0.4,0.26923,0.27692,0.05385
1326,2045,0.33633,0.29921,0.27672,0.08774
1327,2045,0.38821,0.2801,0.26044,0.07125
1328,2045,0.38462,0.28978,0.2392,0.08641
1329,2045,0.33199,0.35215,0.24731,0.06855
1330,2045,0.38252,0.28155,0.26019,0.07573
1331,2045,0.33938,0.28929,0.28325,0.08808
1332,2045,0.40756,0.30305,0.24357,0.04582
1333,2045,0.43041,0.28093,0.23797,0.05069
1334,2045,0.4529,0.28623,0.20652,0.05435
1335,2045,0.39692,0.31077,0.24923,0.04308
1336,2045,0.33904,0.31336,0.27825,0.06935
1337,2045,0.35632,0.32184,0.25287,0.06897
1338,2045,0.3711,0.33428,0.23513,0.05949
1339,2045,0.45385,0.27949,0.22308,0.04359
1340,2045,0.42324,0.29461,0.22822,0.05394
1341,2045,0.28125,0.36458,0.26042,0.09375
1342,2045,0.35,0.35,0.2,0.1
1343,2045,0.13412,0.19765,0.38118,0.28706
1344,2045,0.12821,0.26923,0.30769,0.29487
1345,2045,0.16438,0.17221,0.34442,0.31898
1346,2045,0.32258,0.40323,0.21613,0.05806
1347,2045,0.32061,0.31298,0.26972,0.09669
1348,2045,0.36972,0.28169,0.27817,0.07042
1349,2045,0.28,0.24,0.36,0.12
1350,2045,0.21373,0.27145,0.37285,0.14197
1351,2045,0.24866,0.26337,0.35695,0.13102
1352,2045,0.2381,0.29004,0.33333,0.13853
1353,2045,0.19725,0.27248,0.37339,0.15688
1354,2045,0.21101,0.26606,0.36009,0.16284
1355,2045,0.21667,0.27083,0.3875,0.125
1356,2045,0.22078,0.24675,0.35584,0.17662
1357,2045,0.22222,0.28571,0.38095,0.11111
1358,2045,0.20524,0.33188,0.31441,0.14847
1359,2045,0.22093,0.26744,0.39535,0.11628
1360,2045,0.2284,0.25,0.38889,0.13272
1361,2045,0.16807,0.32773,0.36555,0.13866
1362,2045,0.21758,0.29341,0.33593,0.15308
1363,2045,0.20875,0.29125,0.37037,0.12963
1364,2045,0.22275,0.27409,0.36967,0.13349
1365,2045,0.19807,0.16425,0.32609,0.31159
1366,2045,0.15364,0.16442,0.33962,0.34232
1367,2045,0.14683,0.16538,0.3323,0.35549
1368,2045,0.0625,0.1625,0.35625,0.41875
1369,2045,0.14286,0.14747,0.40092,0.30876
1370,2045,0.1774,0.21356,0.33785,0.27119
1371,2045,0.18519,0.17037,0.3037,0.34074
1372,2045,0.17678,0.1705,0.37134,0.28138
1373,2045,0.1773,0.16755,0.34929,0.30585
1374,2045,0.17885,0.18146,0.32637,0.31332
1375,2045,0.16957,0.18478,0.32174,0.32391
1376,2045,0.35867,0.32808,0.26784,0.04541
1377,2045,0.31642,0.34925,0.27761,0.05672
1378,2045,0.4135,0.29747,0.24473,0.0443
1379,2045,0.42989,0.27675,0.23985,0.05351
1380,2045,0.31347,0.32892,0.26932,0.0883
1381,2045,0.51447,0.30547,0.13505,0.04502
1382,2045,0.48974,0.29912,0.17302,0.03812
1383,2045,0.41492,0.29138,0.21445,0.07925
1384,2045,0.36189,0.31643,0.24126,0.08042
1385,2045,0.32727,0.32562,0.26777,0.07934
1386,2045,0.33221,0.32886,0.27852,0.0604
1387,2045,0.32906,0.32479,0.25641,0.08974
1388,2045,0.38356,0.31507,0.23288,0.06849
1389,2045,0.37427,0.32554,0.22417,0.07602
1390,2045,0.35294,0.37647,0.18235,0.08824
1391,2045,0.51563,0.28125,0.15625,0.04688
1392,2045,0.40604,0.30331,0.24245,0.0482
1393,2045,0.40708,0.32301,0.21681,0.0531
1394,2045,0.43586,0.27487,0.22251,0.06675
1395,2045,0.4269,0.2963,0.22222,0.05458
1396,2045,0.38144,0.31959,0.26804,0.03093
1398,2045,0.5625,0.375,0.0625,0
1400,2045,0.5,0.33333,0.16667,0
1401,2045,0.42219,0.30529,0.20923,0.06329
1402,2045,0.41247,0.30797,0.22823,0.05133
1403,2045,0.28182,0.31364,0.34091,0.06364
1404,2045,0.38312,0.33117,0.25325,0.03247
1405,2045,0.39394,0.29545,0.22727,0.08333
1406,2045,0.33484,0.31674,0.29412,0.0543
1407,2045,0.3159,0.34608,0.29577,0.04225
1408,2045,0.34699,0.32289,0.2741,0.05602
1409,2045,0.32511,0.30894,0.30298,0.06298
1410,2045,0.37306,0.25648,0.29534,0.07513
1411,2045,0.40084,0.27282,0.2361,0.09024
1412,2045,0.32006,0.33186,0.30531,0.04277
1413,2045,0.35266,0.30757,0.30435,0.03543
1414,2045,0.33174,0.32409,0.29732,0.04685
1416,2045,0.36484,0.30549,0.29231,0.03736
1417,2045,0.29487,0.32692,0.35897,0.01923
1418,2045,0.32794,0.33198,0.2915,0.04858
1419,2045,0.39938,0.30577,0.23245,0.0624
1420,2045,0.40566,0.28302,0.26887,0.04245
1421,2045,0.42407,0.29513,0.23496,0.04585
1422,2045,0.41026,0.32479,0.22507,0.03989
1423,2045,0.49438,0.24719,0.21348,0.04494
1424,2045,0.44328,0.28621,0.23735,0.03316
1425,2045,0.39289,0.31557,0.23406,0.05747
1426,2045,0.39489,0.34375,0.22443,0.03693
1427,2045,0.42674,0.29392,0.22879,0.05056
1428,2045,0.5439,0.25691,0.16016,0.03902
1429,2045,0.4018,0.2789,0.2486,0.07071
1430,2045,0.57688,0.2312,0.15039,0.04153
1431,2045,0.57047,0.24832,0.16107,0.02013
1432,2045,0.54164,0.2535,0.17612,0.02874
1433,2045,0.49081,0.23622,0.2336,0.03937
1434,2045,0.56292,0.24528,0.16578,0.02602
1435,2045,0.42433,0.27893,0.24728,0.04946
1436,2045,0.13043,0.28261,0.41304,0.17391
1437,2045,0.29871,0.28217,0.31266,0.10646
1438,2045,0.32716,0.25309,0.28395,0.1358
1439,2045,0.50174,0.20906,0.19164,0.09756
1440,2045,0.25172,0.3114,0.29074,0.14614
1441,2045,0.38565,0.27037,0.24769,0.0963
1442,2045,0,0.5,0.5,0
1443,2045,0.29078,0.2901,0.2901,0.12901
1444,2045,0.3385,0.26516,0.2835,0.11283
1445,2045,0.38341,0.26717,0.24949,0.09993
1446,2045,0.3401,0.27919,0.28934,0.09137
1447,2045,0.34783,0.52174,0.13043,0
1448,2045,0.38872,0.26706,0.273,0.07122
1449,2045,0.37805,0.21341,0.35366,0.05488
1450,2045,0.29703,0.22772,0.31683,0.15842
1451,2045,0.34109,0.29845,0.24806,0.1124
1452,2045,0.31538,0.24615,0.34615,0.09231
1453,2045,0.31481,0.27593,0.30926,0.1
1454,2045,0.36095,0.26405,0.28328,0.09172
1455,2045,0.35013,0.25441,0.28715,0.10831
1456,2045,0.3578,0.27523,0.30275,0.06422
1457,2045,0.35172,0.25813,0.29064,0.09951
1458,2045,0.37396,0.2621,0.27769,0.08625
1459,2045,0.4,0.2,0.24,0.16
1460,2045,0.34568,0.2037,0.32099,0.12963
1461,2045,0.41686,0.25059,0.25527,0.07728
1462,2045,0.42105,0.36842,0.21053,0
1463,2045,0.22222,0.2963,0.48148,0
1464,2045,0,0,1,0
1465,2045,0.43363,0.25664,0.21239,0.09735
1466,2045,0.19419,0.23394,0.35474,0.21713
1467,2045,0.38519,0.28148,0.23704,0.0963
1468,2045,0.34831,0.25843,0.19101,0.20225
1469,2045,0.14909,0.25273,0.38,0.21818
1470,2045,0.14446,0.243,0.3617,0.25084
1471,2045,0.17653,0.23468,0.36656,0.22222
1472,2045,0.15922,0.23673,0.39106,0.21299
1473,2045,0.20165,0.36351,0.34019,0.09465
1474,2045,0.13977,0.24043,0.3827,0.2371
1475,2045,0.18962,0.35805,0.34534,0.10699
1476,2045,0.21058,0.3545,0.35661,0.07831
1477,2045,0.19224,0.31922,0.38272,0.10582
1480,2045,0.12903,0.19355,0.40323,0.27419
1481,2045,0.35036,0.28989,0.26903,0.09072
1482,2045,0.54651,0.25581,0.17442,0.02326
1483,2045,0.23256,0.33488,0.33953,0.09302
1484,2045,0.125,0.5,0.375,0
1485,2045,0.24135,0.30611,0.3635,0.08904
1487,2045,0.32319,0.30913,0.25527,0.11241
1488,2045,0.30603,0.30461,0.27401,0.11535
1489,2045,0.30029,0.30446,0.28634,0.10891
1490,2045,0.2436,0.3654,0.27197,0.11903
1491,2045,0.31243,0.29632,0.29287,0.09839
1492,2045,0.35149,0.29525,0.23023,0.12302
1493,2045,0.33483,0.28401,0.28102,0.10015
1494,2045,0.33036,0.27009,0.26563,0.13393
1495,2045,0.31616,0.29674,0.2676,0.1195
1496,2045,0.35025,0.25635,0.26142,0.13198
1497,2045,0.3429,0.28581,0.27723,0.09406
1498,2045,0.36841,0.26926,0.27363,0.0887
1500,2045,0.3115,0.31511,0.26251,0.11088
1501,2045,0.36145,0.27108,0.25904,0.10843
1502,2045,0.26244,0.32919,0.27489,0.13348
1503,2045,0.28408,0.30699,0.27377,0.13517
1504,2045,0.25541,0.34687,0.26945,0.12827
1505,2045,0.12975,0.18671,0.32595,0.35759
1506,2045,0.24199,0.23488,0.25979,0.26335
1507,2045,0.26667,0.35556,0.31111,0.06667
1508,2045,0.30556,0.32465,0.30556,0.06424
1509,2045,0.27757,0.3346,0.26996,0.11787
1510,2045,0.31481,0.33333,0.25661,0.09524
1511,2045,0.36224,0.27551,0.25,0.11224
1512,2045,0.33696,0.30707,0.2962,0.05978
1513,2045,0.31916,0.32474,0.28432,0.07178
1514,2045,0.14054,0.19369,0.30676,0.35901
1515,2045,0.31366,0.3323,0.26708,0.08696
1516,2045,0.29655,0.36092,0.26437,0.07816
1517,2045,0.3477,0.30069,0.27718,0.07444
1518,2045,0.22773,0.31011,0.35298,0.10918
1519,2045,0.23803,0.29463,0.36284,0.1045
1520,2045,0.23991,0.28924,0.36771,0.10314
1521,2045,0.22785,0.28481,0.37342,0.11392
1522,2045,0.21899,0.30253,0.38354,0.09494
1523,2045,0.20465,0.29395,0.40372,0.09767
1524,2045,0.34455,0.29969,0.28542,0.07034
1525,2045,0.16641,0.34215,0.38414,0.10731
1526,2045,0.20244,0.32268,0.3653,0.10959
1527,2045,0.26279,0.29535,0.33488,0.10698
1528,2045,0.04348,0.56522,0.21739,0.17391
1529,2045,0.18781,0.31833,0.38745,0.10641
1530,2045,0.20397,0.27947,0.4106,0.10596
1531,2045,0.25839,0.29866,0.34004,0.10291
1532,2045,0.2251,0.29787,0.3728,0.10422
1533,2045,0.22739,0.30041,0.36888,0.10332
1534,2045,0.19266,0.30363,0.38573,0.11799
1535,2045,0.17722,0.31317,0.39573,0.11388
1536,2045,0.22662,0.35226,0.27036,0.15077
1538,2045,0.34948,0.33218,0.24567,0.07266
1539,2045,0.30874,0.31694,0.2541,0.12022
1540,2045,0.27382,0.28823,0.27222,0.16573
1541,2045,0.32034,0.26836,0.28136,0.12994
1542,2045,0.32058,0.28415,0.30601,0.08925
1543,2045,0.34717,0.27547,0.30943,0.06792
1544,2045,0.21612,0.33645,0.26168,0.18575
1545,2045,0.1989,0.27072,0.30939,0.22099
1546,2045,0.20958,0.27923,0.31157,0.19963
1547,2045,0.19359,0.26002,0.31386,0.23253
1548,2045,0.20656,0.27339,0.29405,0.226
1549,2045,0.27249,0.29112,0.26046,0.17593
1550,2045,0.29515,0.29515,0.23883,0.17087
1551,2045,0.25967,0.31308,0.24494,0.18232
1552,2045,0.30456,0.3013,0.24511,0.14902
1553,2045,0.31203,0.30011,0.24485,0.14301
1554,2045,0.33548,0.2945,0.22049,0.14953
1555,2045,0.16995,0.17299,0.26404,0.39302
1556,2045,0.19122,0.12853,0.25078,0.42947
1557,2045,0.29583,0.27917,0.26667,0.15833
1558,2045,0.27062,0.29897,0.25945,0.17096
1559,2045,0.11933,0.18409,0.24052,0.45606
1560,2045,0.12323,0.16162,0.25253,0.46263
1561,2045,0.121,0.14882,0.26147,0.46871
1562,2045,0.12066,0.17345,0.22624,0.47964
1563,2045,0.1383,0.19917,0.24882,0.41371
1564,2045,0.12183,0.14213,0.22843,0.50761
1565,2045,0.13015,0.17932,0.2556,0.43492
1566,2045,0.14416,0.15561,0.25172,0.44851
1567,2045,0.11888,0.17483,0.22378,0.48252
1569,2045,0.4785,0.33537,0.1577,0.02844
1570,2045,0.12226,0.17181,0.26239,0.44354
1571,2045,0.13376,0.16524,0.24464,0.45637
1572,2045,0.51187,0.30237,0.1549,0.03086
1573,2045,0.33859,0.40922,0.19673,0.05546
1574,2045,0.46535,0.33935,0.16493,0.03037
1575,2045,0.46405,0.28758,0.24837,0
1576,2045,0.45659,0.33407,0.176,0.03334
1577,2045,0.33402,0.39601,0.19972,0.07025
1578,2045,0.30735,0.41397,0.2125,0.06618
1579,2045,0.3447,0.37742,0.21751,0.06037
1580,2045,0.36812,0.38612,0.20103,0.04473
1581,2045,0.36604,0.39245,0.18113,0.06038
1582,2045,0.37021,0.35682,0.21766,0.05531
1583,2045,0.37059,0.38487,0.20168,0.04286
1584,2045,0.35403,0.39961,0.18138,0.06499
1585,2045,0.33746,0.38993,0.20792,0.06469
1586,2045,0.36702,0.32703,0.19343,0.11252
1587,2045,0.3383,0.29239,0.21869,0.15062
1588,2045,0.28528,0.33742,0.26074,0.11656
1589,2045,0.30745,0.23263,0.25187,0.20805
1590,2045,0.32294,0.243,0.23668,0.19738
1591,2045,0.38106,0.26432,0.20925,0.14537
1592,2045,0.34586,0.24594,0.23826,0.16994
1593,2045,0.35788,0.23765,0.21994,0.18453
1594,2045,0.22588,0.25723,0.30707,0.20981
1595,2045,0.22453,0.27642,0.27925,0.21981
1596,2045,0.18293,0.26179,0.29106,0.26423
1597,2045,0.3664,0.24022,0.21323,0.18016
1598,2045,0.4528,0.27972,0.22727,0.04021
1599,2045,0.31034,0.23054,0.234,0.22513
1600,2045,0.41169,0.27771,0.25579,0.05481
1601,2045,0.3474,0.33285,0.21834,0.10141
1602,2045,0.36921,0.33063,0.19821,0.10195
1603,2045,0.21563,0.20208,0.35313,0.22917
1604,2045,0.21806,0.20964,0.3749,0.1974
1605,2045,0.1958,0.18182,0.41259,0.20979
1606,2045,0.23755,0.21456,0.33333,0.21456
1607,2045,0.19255,0.19734,0.38138,0.22872
1608,2045,0.19251,0.24866,0.36898,0.18984
1609,2045,0.34674,0.3087,0.20978,0.13478
1610,2045,0.30533,0.34398,0.22005,0.13064
1611,2045,0.33764,0.34905,0.20076,0.11255
1612,2045,0.35914,0.35075,0.18843,0.10168
1613,2045,0.33583,0.33155,0.21604,0.11658
1614,2045,0.66667,0,0.33333,0
1615,2045,0.35435,0.312,0.21741,0.11624
1616,2045,0.19764,0.20157,0.37463,0.22616
1617,2045,0.20393,0.21299,0.38671,0.19637
1618,2045,0.18975,0.20389,0.40896,0.19741
1619,2045,0.16555,0.17356,0.4219,0.23899
1620,2045,0.23866,0.21122,0.36158,0.18854
1621,2045,0.33077,0.35538,0.24615,0.06769
1622,2045,0.35256,0.31571,0.26442,0.06731
1623,2045,0.37809,0.36396,0.21131,0.04664
1624,2045,0.29405,0.41863,0.21324,0.07407
1625,2045,0.30277,0.378,0.24589,0.07334
1626,2045,0.256,0.35467,0.28667,0.10267
1627,2045,0.44698,0.30576,0.20155,0.0457
1628,2045,0.40691,0.32132,0.22072,0.05105
1629,2045,0.51307,0.29447,0.15517,0.03729
